time_s,kp,desired_deg,actual_deg,error_deg,correction_deg,commanded_deg
0.0007059909985400736,1.0,0.925738446089202,0.7472527472527473,0.1784856988364547,0.1784856988364547,1.1042241449256567
0.05107888700149488,1.0,1.1155075895673858,0.7472527472527473,0.36825484231463856,0.36825484231463856,1.4837624318820244
0.1012599460009369,1.0,1.3037885807811886,0.7472527472527473,0.5565358335284414,0.5565358335284414,1.86032441430963
0.1515385230013635,1.0,1.4909171721064802,1.098901098901099,0.39201607320538123,0.39201607320538123,1.8829332453118615
0.2028442439986975,1.0,1.6795274757482104,1.3626373626373627,0.3168901131108477,0.3168901131108477,1.996417588859058
0.2530566670029657,1.0,1.8610804098939218,1.5384615384615385,0.3226188714323832,0.3226188714323832,2.183699281326305
0.30333597600110807,1.0,2.039134021800582,1.6263736263736264,0.41276039542695564,0.41276039542695564,2.4518944172275376
0.35362711600464536,1.0,2.2127740058907,1.6263736263736264,0.5864003795170736,0.5864003795170736,2.7991743854077735
0.4039137799991295,1.0,2.381249970962065,2.1538461538461537,0.22740381711591118,0.22740381711591118,2.608653788077976
0.4541194000048563,1.0,2.543647931904813,2.32967032967033,0.21397760223448303,0.21397760223448303,2.757625534139296
0.5043217600032222,1.0,2.699587642420026,2.32967032967033,0.36991731274969597,0.36991731274969597,3.0695049551697218
0.5545708700010437,1.0,2.848594583937995,2.32967032967033,0.5189242542676653,0.5189242542676653,3.3675188382056604
0.6049114569977974,1.0,2.9901764467679213,2.681318681318681,0.30885776544924015,0.30885776544924015,3.2990342122171614
0.6550974889978534,1.0,3.1230928450092277,2.857142857142857,0.2659499878663705,0.2659499878663705,3.389042832875598
0.7053493359999266,1.0,3.2474189529653135,3.032967032967033,0.21445191999828062,0.21445191999828062,3.461870872963594
0.7555424669990316,1.0,3.3623504823715304,3.032967032967033,0.3293834494044976,0.3293834494044976,3.691733931776028
0.8060478120023618,1.0,3.468204129332414,3.032967032967033,0.4352370963653813,0.4352370963653813,3.9034412256977955
0.856212876002246,1.0,3.5632003569433772,3.032967032967033,0.5302333239763444,0.5302333239763444,4.093433680919722
0.9066171619997476,1.0,3.6480856500088406,3.4725274725274726,0.17555817748136793,0.17555817748136793,3.8236438274902085
0.9568625690008048,1.0,3.7218263949903463,3.5604395604395602,0.16138683455078606,0.16138683455078606,3.8832132295411323
1.0072578100007377,1.0,3.7845827953740834,3.5604395604395602,0.22414323493452315,0.22414323493452315,4.0087260303086065
1.0577990780002438,1.0,3.83599867718008,3.5604395604395602,0.2755591167405198,0.2755591167405198,4.1115577939206
1.1079679039976327,1.0,3.875419477340757,3.5604395604395602,0.31497991690119687,0.31497991690119687,4.190399394241954
1.1581755349980085,1.0,3.9031267868196586,3.5604395604395602,0.3426872263800984,0.3426872263800984,4.245814013199757
1.2084031949998462,1.0,3.9189792996356587,3.5604395604395602,0.3585397391960985,0.3585397391960985,4.277519038831757
1.2587739180016797,1.0,3.9228945781311193,3.5604395604395602,0.3624550176915591,0.3624550176915591,4.285349595822678
1.3089112020024913,1.0,3.914860015496207,3.912087912087912,0.0027721034082950347,0.0027721034082950347,3.917632118904502
1.3591103209982975,1.0,3.8949214931822578,3.912087912087912,-0.01716641890565418,-0.01716641890565418,3.8777550742766036
1.4092940839982475,1.0,3.863172399885916,3.912087912087912,-0.04891551220199597,-0.04891551220199597,3.81425688768392
1.4595120529993437,1.0,3.8197011174473836,3.912087912087912,-0.09238679464052835,-0.09238679464052835,3.7273143228068553
1.5098073830013163,1.0,3.7646048077000716,3.912087912087912,-0.1474831043878404,-0.1474831043878404,3.617121703312231
1.5600003409999772,1.0,3.6983080553589653,3.912087912087912,-0.21377985672894662,-0.21377985672894662,3.4845281986300187
1.6104931869995198,1.0,3.6204794428877047,3.912087912087912,-0.2916084692002072,-0.2916084692002072,3.3288709736874975
1.6606816600033198,1.0,3.532361019903992,3.912087912087912,-0.37972689218391986,-0.37972689218391986,3.1526341277200722
1.7111719680033275,1.0,3.433244231377702,3.912087912087912,-0.4788436807102099,-0.4788436807102099,2.954400550667492
1.7613713149985415,1.0,3.324683297985179,3.6483516483516483,-0.32366835036646924,-0.32366835036646924,3.00101494761871
1.8117341379984282,1.0,3.2061688701258255,3.3846153846153846,-0.17844651448955906,-0.17844651448955906,3.0277223556362665
1.861942795003415,1.0,3.078917131825828,3.3846153846153846,-0.3056982527895564,-0.3056982527895564,2.7732188790362717
1.9121446560020559,1.0,2.9431050834188914,3.3846153846153846,-0.44151030119649315,-0.44151030119649315,2.5015947822223983
1.9624855820002267,1.0,2.7988473117420836,3.2967032967032965,-0.49785598496121297,-0.49785598496121297,2.3009913267808706
2.0126537270043627,1.0,2.647618498864486,2.769230769230769,-0.12161227036628297,-0.12161227036628297,2.526006228498203
2.063016512998729,1.0,2.488912019294766,2.769230769230769,-0.28031874993600336,-0.28031874993600336,2.2085932693587624
2.1134087140017073,1.0,2.323837872517611,2.769230769230769,-0.44539289671315796,-0.44539289671315796,1.8784449758044532
2.163601241998549,1.0,2.1538350502391803,2.4175824175824174,-0.2637473673432371,-0.2637473673432371,1.8900876828959432
2.213939950001077,1.0,1.9784216785348603,2.241758241758242,-0.2633365632233815,-0.2633365632233815,1.7150851153114788
2.264172964998579,1.0,1.7991678347352005,2.241758241758242,-0.4425904070230413,-0.4425904070230413,1.3565774277121592
2.3144442690027063,1.0,1.616283730763755,2.1538461538461537,-0.5375624230823988,-0.5375624230823988,1.0787213076813562
2.3648324870009674,1.0,1.4301996895479885,1.6263736263736264,-0.19617393682563788,-0.19617393682563788,1.2340257527223506
2.4152507550024893,1.0,1.241970433551352,1.6263736263736264,-0.3844031928222744,-0.3844031928222744,0.8575672407290775
2.4654481370016583,1.0,1.053293454305108,1.5384615384615385,-0.48516808415643053,-0.48516808415643053,0.5681253701486775
2.515655016999517,1.0,0.8640627061277114,1.1868131868131868,-0.3227504806854754,-0.3227504806854754,0.541312225442236
2.5658364900009474,1.0,0.6751622451436355,0.9230769230769231,-0.24791467793328759,-0.24791467793328759,0.42724756721034796
2.616223221004475,1.0,0.48648172212435786,0.9230769230769231,-0.43659520095256527,-0.43659520095256527,0.0498865211717926
2.6663589290037635,1.0,0.30047668896938007,0.9230769230769231,-0.6226002341075431,-0.6226002341075431,-0.322123545138163
2.716825939998671,1.0,0.11573914997955048,0.3956043956043956,-0.2798652456248451,-0.2798652456248451,-0.16412609564529462
2.7676219400018454,1.0,-0.06692328395428548,0.13186813186813187,-0.19879141582241736,-0.19879141582241736,-0.2657146997767028
2.8177455219993135,1.0,-0.24321815822017956,0.04395604395604396,-0.2871742021762235,-0.2871742021762235,-0.5303923603964031
2.8680810420046328,1.0,-0.41560250233555185,-0.04395604395604396,-0.3716464583795079,-0.3716464583795079,-0.7872489607150597
2.9184657389996573,1.0,-0.5827929198300614,-0.04395604395604396,-0.5388368758740175,-0.5388368758740175,-1.121629795704079
2.9687316690033185,1.0,-0.7435763158099105,-0.3956043956043956,-0.3479719202055149,-0.3479719202055149,-1.0915482360154254
3.0191456850006944,1.0,-0.8981557212391273,-0.7472527472527473,-0.15090297398638008,-0.15090297398638008,-1.0490586952255074
3.0693451640036074,1.0,-1.0448176770504836,-0.5714285714285714,-0.47338910562191217,-0.47338910562191217,-1.5182067826723957
3.1196476980039733,1.0,-1.1839277556319823,-0.7472527472527473,-0.436675008379235,-0.436675008379235,-1.6206027640112173
3.16984812499868,1.0,-1.3143651438402786,-1.1868131868131868,-0.12755195702709177,-0.12755195702709177,-1.4419171008673703
3.22003649600083,1.0,-1.4358733801060792,-1.1868131868131868,-0.24906019329289242,-0.24906019329289242,-1.6849335733989717
3.270281368000724,1.0,-1.5481224359008803,-1.1868131868131868,-0.36130924908769346,-0.36130924908769346,-1.9094316849885737
3.320407990999229,1.0,-1.6502939615736227,-1.1868131868131868,-0.4634807747604359,-0.4634807747604359,-2.113774736334059
3.370639161003055,1.0,-1.7424389583521853,-1.5384615384615385,-0.20397741989064677,-0.20397741989064677,-1.946416378242832
3.4209480409990647,1.0,-1.824084645779512,-1.6263736263736264,-0.19771101940588554,-0.19771101940588554,-2.0217956651853974
3.4711780500001623,1.0,-1.894652172238861,-1.6263736263736264,-0.2682785458652346,-0.2682785458652346,-2.1629307181040955
3.521370604998083,1.0,-1.9539568894429273,-1.7142857142857142,-0.23967117515721315,-0.23967117515721315,-2.1936280646001407
3.571651522004686,1.0,-2.0018937283832354,-1.89010989010989,-0.11178383827334537,-0.11178383827334537,-2.113677566656581
3.62174838300416,1.0,-2.0380457463254205,-1.89010989010989,-0.1479358562155304,-0.1479358562155304,-2.185981602540951
3.672004549000121,1.0,-2.0625250877941728,-1.89010989010989,-0.1724151976842827,-0.1724151976842827,-2.2349402854784555
3.72221522199834,1.0,-2.0750946368588847,-1.89010989010989,-0.18498474674899468,-0.18498474674899468,-2.2600793836078794
3.772419130000344,1.0,-2.0757326033132735,-1.89010989010989,-0.18562271320338342,-0.18562271320338342,-2.261355316516657
3.8225599190045614,1.0,-2.064460620612703,-1.89010989010989,-0.1743507305028129,-0.1743507305028129,-2.238811351115516
3.8727335590010625,1.0,-2.0413126993237993,-1.89010989010989,-0.15120280921390927,-0.15120280921390927,-2.1925155085377086
3.9229711439984385,1.0,-2.00633233746348,-1.89010989010989,-0.11622244735358978,-0.11622244735358978,-2.1225547848170696
3.9731122299999697,1.0,-1.9597815290169913,-1.89010989010989,-0.06967163890710126,-0.06967163890710126,-2.0294531679240926
4.023329732997809,1.0,-1.9016921154938877,-1.89010989010989,-0.011582225383997669,-0.011582225383997669,-1.9132743408778854
4.07353196600161,1.0,-1.8323802262495914,-1.89010989010989,0.05772966386029865,0.05772966386029865,-1.7746505623892928
4.123744460004673,1.0,-1.7520881831475783,-1.89010989010989,0.13802170696231175,0.13802170696231175,-1.6140664761852666
4.173876779997954,1.0,-1.6613020901201871,-1.89010989010989,0.2288077999897029,0.2288077999897029,-1.4324942901304842
4.224100569997972,1.0,-1.5600691106146847,-1.89010989010989,0.3300407794952054,0.3300407794952054,-1.2300283311194793
4.274551911999879,1.0,-1.4484230926450323,-1.89010989010989,0.4416867974648577,0.4416867974648577,-1.0067362951801746
4.32488324699807,1.0,-1.3275473369845134,-1.8021978021978022,0.4746504652132888,0.4746504652132888,-0.8528968717712246
4.375287192000542,1.0,-1.1974777060890818,-1.4505494505494505,0.25307174446036873,0.25307174446036873,-0.944405961628713
