time_s,kp,desired_deg,actual_deg,error_deg,correction_deg,commanded_deg
0.00047990400344133377,2.25,0.924886118437227,1.098901098901099,-0.17401498046387198,-0.39153370604371196,0.533352412393515
0.051309913003933616,2.25,1.1163767353981875,1.098901098901099,0.017475636497088498,0.03932018211844912,1.1556969175166367
0.10206067399849417,2.25,1.3067826550574295,0.8351648351648352,0.4716178198925943,1.0611400947583371,2.367922749815767
0.15274182800203562,2.25,1.4953708711820295,1.010989010989011,0.48438186019301854,1.0898591854342916,2.585230056616321
0.2032208470045589,2.25,1.6809012757496251,1.89010989010989,-0.20920861436026494,-0.4707193823105961,1.210181893439029
0.25386127499950817,2.25,1.8639611485990497,1.978021978021978,-0.11406082942292839,-0.2566368662015889,1.6073242823974607
0.30445253300422337,2.25,2.0430401190886633,1.5384615384615385,0.5045785806271248,1.1353018064110307,3.1783419254996943
0.35497792200476397,2.25,2.217369973134722,1.6263736263736264,0.5909963467610955,1.3297417802124647,3.5471117533471865
0.4056139489985071,2.25,2.386848059954621,2.5934065934065935,-0.20655853345197261,-0.4647567002669384,1.9220913596876825
0.4564682179989177,2.25,2.5510925853146658,2.681318681318681,-0.13022609600401536,-0.29300871600903455,2.258083869305631
0.5071439610037487,2.25,2.708149855980211,2.32967032967033,0.378479526309881,0.8515789341972323,3.5597287901774433
0.558035016998474,2.25,2.8585908652690146,2.32967032967033,0.5289205355986848,1.1900712050970408,4.048662070366055
0.6085675799986348,2.25,3.000143733325187,3.120879120879121,-0.12073538755393409,-0.2716546219963517,2.728489111328835
0.6592635460037855,2.25,3.1337403567817237,3.3846153846153846,-0.2508750278336609,-0.564468812625737,2.5692715441559866
0.710073319998628,2.25,3.2586373179606607,2.857142857142857,0.4014944608178035,0.9033625368400579,4.161999854800719
0.7608449870022014,2.25,3.3739331670736936,2.857142857142857,0.5167903099308364,1.162778197344382,4.536711364418076
0.8112023770008818,2.25,3.478437993544274,3.7362637362637363,-0.25782574271946235,-0.5801079211187903,2.898330072425484
0.8618281060043955,2.25,3.5731876112619503,4.0,-0.4268123887380497,-0.9603278746606119,2.6128597366013384
0.9125770800019382,2.25,3.65740631995837,3.208791208791209,0.448615111167161,1.0093840001261123,4.666790320084482
0.9633692920033354,2.25,3.7305657323056387,3.032967032967033,0.6975986993386059,1.5695970735118632,5.300162805817502
1.014196105999872,2.25,3.7923295965808057,4.175824175824176,-0.3834945792433704,-0.8628628032975834,2.9294667932832223
1.0647522170038428,2.25,3.8421571031635136,4.527472527472527,-0.6853154243090138,-1.541959704695281,2.3001973984682325
1.1152599440029007,2.25,3.880176001765503,3.3846153846153846,0.49556061715011834,1.1150113885877664,4.995187390353269
1.1658906340016983,2.25,3.9063353847696947,2.9450549450549453,0.9612804397147494,2.162880989358186,6.069216374127881
1.216484581003897,2.25,3.920416589500255,4.263736263736264,-0.3433196742360085,-0.7724692670310191,3.147947322469236
1.2674550439987797,2.25,3.922355258364137,5.142857142857143,-1.2205018844930065,-2.7461292401092647,1.176226018254872
1.3181347049976466,2.25,3.9120873096194737,3.6483516483516483,0.26373566126782544,0.5934052378526072,4.505492547472081
1.3685368950027623,2.25,3.889855754420399,2.32967032967033,1.560185424750069,3.0,6.889855754420399
1.4192164560008678,2.25,3.8555061184470487,3.912087912087912,-0.05658179364086324,-0.1273090356919423,3.7281970827551065
1.4695616430035443,2.25,3.8096105712789017,5.4945054945054945,-1.6848949232265928,-3.0,0.8096105712789017
1.5199647219997132,2.25,3.7520927912869286,4.087912087912088,-0.33581929662515897,-0.7555934174066077,2.996499373880321
1.5706138290042873,2.25,3.682865973662838,2.065934065934066,1.6169319077287718,3.0,6.682865973662838
1.6212936640004045,2.25,3.6024108889212183,2.9450549450549453,0.657355943866273,1.4790508736991144,5.081461762620332
1.671851338003762,2.25,3.511325186336461,5.142857142857143,-1.631531956520682,-3.0,0.5113251863364612
1.7224039580032695,2.25,3.40980645730924,4.7032967032967035,-1.2934902459874635,-2.910353053471793,0.49945340383744696
1.7731043620005948,2.25,3.2979153013535454,2.241758241758242,1.0561570595953036,2.376353384089433,5.6742686854429785
1.823661392001668,2.25,3.176744212807937,1.7142857142857142,1.4624584985222226,3.0,6.176744212807937
1.8745090320007876,2.25,3.0457056508211346,3.3846153846153846,-0.33890973379424993,-0.7625469010370624,2.2831587497840724
1.9252543140028138,2.25,2.9062932553591487,4.791208791208791,-1.8849155358496423,-3.0,-0.09370674464085127
1.9759566290013026,2.25,2.758947136056215,3.120879120879121,-0.3619319848229057,-0.8143469658515378,1.9446001702046773
2.026853656003368,2.25,2.6035427500230632,1.3626373626373627,1.2409053873857006,2.792037121617826,5.395579871640889
2.077475908998167,2.25,2.4421596626927577,2.32967032967033,0.11248933302242792,0.2531009993004628,2.6952606619932205
2.1282351210029447,2.25,2.2741703759509715,4.087912087912088,-1.813741711961116,-3.0,-0.7258296240490285
2.1789303650002694,2.25,2.100907631357898,3.2967032967032965,-1.1957956653453987,-2.690540247027147,-0.5896326156692493
2.2299355440045474,2.25,1.9217646938262507,0.8351648351648352,1.0865998586614154,2.4448496819881846,4.366614375814436
2.2801936020041467,2.25,1.7412305576148082,0.5714285714285714,1.1698019861862368,2.6320544689190326,4.373285026533841
2.330820682000194,2.25,1.5560743470112306,1.978021978021978,-0.4219476310107475,-0.9493821697741819,0.6066921772370487
2.3812449629986077,2.25,1.3691130027718348,3.120879120879121,-1.751766118107286,-3.0,-1.6308869972281652
2.431928243000584,2.25,1.1793885472183083,1.4505494505494505,-0.2711609033311422,-0.61011203249507,0.5692765147232384
2.4828458260017214,2.25,0.987741627091383,-0.21978021978021978,1.207521846871603,2.7169241554611068,3.70466578255249
2.533427977003157,2.25,0.7970934775219366,0.7472527472527473,0.04984073026918934,0.11214164310567601,0.9092351206276126
2.5839779150046525,2.25,0.6070749326393321,2.4175824175824174,-1.8105074849430853,-3.0,-2.392925067360668
2.6350783180023427,2.25,0.4162855779399437,1.4505494505494505,-1.0342638726095068,-2.3270937133713905,-1.9108081354314468
2.6858901270024944,2.25,0.22864364969748818,-0.9230769230769231,1.1517205727744113,2.5913712887424256,2.820014938439914
2.7366847840021364,2.25,0.04389384067877655,-0.8351648351648352,0.8790586758436117,1.9778820206481265,2.021775861326903
2.7872337070002686,2.25,-0.1364084557466776,0.4835164835164835,-0.6199249392631612,-1.3948311133421125,-1.53123956908879
2.8380297449984937,2.25,-0.31328603488149986,1.4505494505494505,-1.7638354854309504,-3.0,-3.3132860348815
2.8885921230030362,2.25,-0.48434984234700873,-0.3956043956043956,-0.08874544674261314,-0.1996772551708796,-0.6840270975178884
2.939112011998077,2.25,-0.6495971668108862,-1.978021978021978,1.328424811211092,2.9889558252249566,2.3393586584140706
2.9900574479979696,2.25,-0.809817980409109,-0.7472527472527473,-0.06256523315636175,-0.14077177460181395,-0.950589755010923
3.0406879439979093,2.25,-0.9620153893430186,1.010989010989011,-1.9730044003320295,-3.0,-3.9620153893430183
3.0914832249982283,2.25,-1.1070418776060869,-0.21978021978021978,-0.8872616578258671,-1.996338730108201,-3.103380607714288
3.142187584002386,2.25,-1.243562536335628,-2.5054945054945055,1.2619319691588775,2.8393469306074746,1.5957843942718466
3.1928503259987338,2.25,-1.371188846719461,-2.241758241758242,0.8705693950387807,1.9587811388372567,0.5875922921177956
3.2433451789984247,2.25,-1.4891429590707024,-0.8351648351648352,-0.6539781239058672,-1.4714507787882012,-2.9605937378589036
3.294301670001005,2.25,-1.5983312740215279,0.04395604395604396,-1.6422873179775719,-3.0,-4.598331274021528
3.3450138679982047,2.25,-1.69673591493806,-1.978021978021978,0.281286063083918,0.6328936419388156,-1.0638422729992445
3.3953399960009847,2.25,-1.7838777288182037,-3.2967032967032965,1.5128255678850928,3.0,1.2161222711817963
3.4457581419992493,2.25,-1.8603260973426419,-1.8021978021978022,-0.05812829514483964,-0.13078866407588918,-1.991114761418531
3.4965527809981722,2.25,-1.926049972917779,-0.21978021978021978,-1.7062697531375592,-3.0,-4.926049972917779
3.5473778439991293,2.25,-1.9801984169757956,-1.6263736263736264,-0.3538247906021692,-0.7961057788548807,-2.7763041958306762
3.5979382260047714,2.25,-2.0223184802882592,-3.6483516483516483,1.626033168063389,3.0,0.9776815197117408
3.6481832470017252,2.25,-2.052401018139414,-2.769230769230769,0.716829751091355,1.6128669399555489,-0.43953407818386525
3.6991525449993787,2.25,-2.070800959405421,-0.5714285714285714,-1.4993723879768497,-3.0,-5.070800959405421
3.749866721998842,2.25,-2.0769230348477086,-1.098901098901099,-0.9780219359466096,-2.2005493558798714,-4.27747239072758
3.800593806001416,2.25,-2.0708618660517963,-3.2967032967032965,1.2258414306515002,2.758143218965875,0.6872813529140789
3.8514271579988417,2.25,-2.052588069495613,-3.3846153846153846,1.3320273151197717,2.9970614590194864,0.9444733895238735
3.902110029004689,2.25,-2.0222839241418775,-1.2747252747252746,-0.7475586494166029,-1.6820069611873565,-3.7042908853292342
3.953079564998916,2.25,-1.9797635975242007,-0.3956043956043956,-1.5841592019198052,-3.0,-4.979763597524201
4.003767761998461,2.25,-1.925671344869978,-2.065934065934066,0.1402627210640881,0.31559112239419823,-1.6100802224757798
4.054162623004231,2.25,-1.8604375245022495,-3.6483516483516483,1.7879141238493987,3.0,1.1395624754977505
4.104533525001898,2.25,-1.7840832353610867,-1.978021978021978,0.1939387426608914,0.43636217098700564,-1.3477210643740811
4.1552747410023585,2.25,-1.6962056163099832,-0.3956043956043956,-1.3006012207055877,-2.9263527465875723,-4.622558362897555
4.206104547003633,2.25,-1.5975011415561948,-1.4505494505494505,-0.14695169100674432,-0.3306413047651747,-1.9281424463213694
4.2569070940007805,2.25,-1.488577411839264,-3.2967032967032965,1.8081258848640325,3.0,1.511422588160736
4.30752201499854,2.25,-1.3702841672312782,-2.5934065934065935,1.2231224261753153,2.7520254588944595,1.3817412916631813
4.3582358050043695,2.25,-1.2424582274086278,-0.04395604395604396,-1.1985021834525837,-2.6966299127683135,-3.939088140176941
4.408928007003851,2.25,-1.1059001874213055,0.21978021978021978,-1.3256804072015251,-2.9827809162034313,-4.088681103624737
4.459507384002791,2.25,-0.9614424966830304,-1.5384615384615385,0.5770190417785082,1.2982928440016432,0.33685034731861285
4.5102422470008605,2.25,-0.8088955853586024,-2.857142857142857,2.0482472717842546,3.0,2.191104414641398
