time_s,kp,desired_deg,actual_deg,error_deg,correction_deg,commanded_deg
0.0006600359993171878,1.5,0.9255651998874943,0.7472527472527473,0.17831245263474704,0.26746867895212056,1.1930338788396149
0.051812395999149885,1.5,1.118267076644931,0.7472527472527473,0.3710143293921837,0.5565214940882756,1.6747885707332064
0.10237615200458094,1.5,1.3079621808077229,0.7472527472527473,0.5607094335549756,0.8410641503324634,2.1490263311401865
0.1531079199994565,1.5,1.496725599830031,1.2747252747252746,0.22200032510475642,0.33300048765713464,1.8297260874871657
0.20378009699925315,1.5,1.6829410355456496,1.5384615384615385,0.144479497084111,0.2167192456261665,1.899660281171816
0.25439611000183504,1.5,1.8658754868080367,1.5384615384615385,0.3274139483464982,0.49112092251974726,2.3569964093277838
0.30519568100135075,1.5,2.0456386826507362,1.5384615384615385,0.5071771441891977,0.7607657162837965,2.8064043989345326
0.3560845000029076,1.5,2.2211322034195686,1.978021978021978,0.24311022539759053,0.3646653380963858,2.585797541515954
0.4068826410002657,1.5,2.391021087427851,2.241758241758242,0.14926284566960923,0.22389426850441385,2.614915355932265
0.4575539610013948,1.5,2.5545290928228708,2.241758241758242,0.312770851064629,0.4691562765969435,3.0236853694198143
0.5084312040053192,1.5,2.712047744984188,2.241758241758242,0.4702895032259464,0.7054342548389196,3.417481999823108
0.5592166780043044,1.5,2.8619923335281165,2.5934065934065935,0.26858574012152303,0.40287861018228455,3.264870943710401
0.6094331999993301,1.5,3.0024971667958935,2.9450549450549453,0.05744222174094826,0.0861633326114224,3.088660499407316
0.6600951990039903,1.5,3.13585863071878,2.9450549450549453,0.19080368566383488,0.2862055284957523,3.4220641592145324
0.7108483840056579,1.5,3.2604700657941317,2.9450549450549453,0.3154151207391864,0.47312268110877964,3.7335927469029113
0.7613725780029199,1.5,3.3750796790924857,3.032967032967033,0.3421126461254529,0.5131689691881793,3.888248648280665
0.8119698139998945,1.5,3.4799525023327114,3.3846153846153846,0.09533711771732678,0.14300567657599017,3.6229581789087018
0.862436911003897,1.5,3.5742625126251504,3.4725274725274726,0.10173504009767775,0.15260256014651663,3.726865072771667
0.9127324910004972,1.5,3.657647316452036,3.5604395604395602,0.09720775601247578,0.14581163401871367,3.8034589504707497
0.9636339749995386,1.5,3.730917265438366,3.5604395604395602,0.170477704998806,0.255716557498209,3.986633822936575
1.0138400860014372,1.5,3.7919373942788352,3.5604395604395602,0.23149783383927502,0.34724675075891254,4.139184145037747
1.0646242040020297,1.5,3.8420457337787957,3.5604395604395602,0.28160617333923543,0.42240926000885315,4.264454993787648
1.1155488830045215,1.5,3.880359362061939,3.5604395604395602,0.31991980162237876,0.47987970243356814,4.360239064495508
1.166311298002256,1.5,3.9065022740386253,3.7362637362637363,0.17023853777488895,0.25535780666233343,4.161860080700959
1.2172309010056779,1.5,3.920533734187565,3.912087912087912,0.008445822099652833,0.01266873314947925,3.9332024673370443
1.268623206000484,1.5,3.922255437277907,3.912087912087912,0.010167525189995086,0.015251287784992629,3.9375067250628994
1.319304523000028,1.5,3.9117069450602084,3.912087912087912,-0.000380967027703516,-0.000571450541555274,3.9111354945186534
1.3700349229984568,1.5,3.889012376243877,3.912087912087912,-0.023075535844034878,-0.03461330376605232,3.8543990724778245
1.420699018999585,1.5,3.8543214732292554,3.912087912087912,-0.05776643885865651,-0.08664965828798477,3.767671814941271
1.4715981820045272,1.5,3.8075095820053315,3.912087912087912,-0.10457833008258044,-0.15686749512387066,3.6506420868814606
1.5226391640026122,1.5,3.7487216195369717,3.912087912087912,-0.16336629255094026,-0.2450494388264104,3.503672180710561
1.5733502250004676,1.5,3.6788049449398468,3.912087912087912,-0.23328296714806518,-0.34992445072209777,3.3288804942177492
1.6241580070054624,1.5,3.5975360733695894,3.912087912087912,-0.3145518387183226,-0.4718277580774839,3.1257083152921057
1.6749638990004314,1.5,3.505372280727202,3.912087912087912,-0.4067156313607101,-0.6100734470410651,2.8952988336861365
1.7256869609991554,1.5,3.402862048158739,3.6483516483516483,-0.24548960019290922,-0.36823440028936383,3.0346276478693754
1.7764929300028598,1.5,3.290088218870462,3.3846153846153846,-0.09452716574492248,-0.14179074861738372,3.1482974702530786
1.8272100760004832,1.5,3.167891548690866,3.4725274725274726,-0.30463592383660654,-0.4569538857549098,2.7109376629359563
1.8778651880056714,1.5,3.036745716225247,3.4725274725274726,-0.4357817563022257,-0.6536726344533386,2.3830730817719084
1.9288221660026466,1.5,2.896181156216395,3.032967032967033,-0.13678587675063802,-0.20517881512595704,2.691002341090438
1.9795415890039294,1.5,2.7482396628684187,2.9450549450549453,-0.19681528218652655,-0.29522292327978983,2.453016739588629
2.0299542770007974,1.5,2.593846940966129,2.9450549450549453,-0.35120800408881614,-0.5268120061332242,2.067034934832905
2.0804526100037037,1.5,2.4324721715762214,2.857142857142857,-0.4246706855666358,-0.6370060283499537,1.7954661432262677
2.130884997000976,1.5,2.2652435632577554,2.4175824175824174,-0.152338854324662,-0.22850828148699298,2.0367352817707625
2.1810866490050103,1.5,2.0934270356980083,2.241758241758242,-0.14833120606023353,-0.2224968090903503,1.870930226607658
2.231430054998782,1.5,1.9164501151266349,2.241758241758242,-0.3253081266316069,-0.48796218994741036,1.4284879251792244
2.2818223729991587,1.5,1.7353212807556413,2.241758241758242,-0.5064369610026005,-0.7596554415039007,0.9756658392517406
2.3321886280027684,1.5,1.5510324835180649,1.7142857142857142,-0.1632532307676493,-0.24487984615147396,1.306152637366591
2.3824965079984395,1.5,1.364446679878546,1.4505494505494505,-0.08610277067090455,-0.12915415600635682,1.235292523872189
