time_s,desired_deg,actual_deg,error_deg,commanded_deg
1.3181233499999507,3.824178882115879,3.912087912087912,-0.08790902997203309,3.6483608221718127
1.3691407360020094,3.801604973339495,3.912087912087912,-0.11048293874841697,3.580639095842661
1.4198474119984894,3.7670911076227505,3.912087912087912,-0.1449968044651615,3.4770974986924275
1.4703975439988426,3.720838415216693,3.912087912087912,-0.19124949687121884,3.3383394214742554
1.5212126640035422,3.6626116290311383,3.912087912087912,-0.2494762830567736,3.163659062917591
1.5720307430019602,3.592855143874311,3.912087912087912,-0.31923276821360114,2.9543896074471085
1.622470925001835,3.5124994226570627,3.5604395604395602,-0.047940137782497505,3.4166191470920677
1.673309869998775,3.4206285183456546,3.4725274725274726,-0.051898954181818,3.3168306099820186
1.723547501002031,3.3194802748280194,3.4725274725274726,-0.15304719769945319,3.013385879429113
1.7743177480006125,3.207205415896583,3.4725274725274726,-0.2653220566308896,2.676561302634804
1.8252438950003125,3.0848898869196657,3.2967032967032965,-0.21181340978363083,2.661263067352404
1.8759459229986533,2.953962105552222,2.9450549450549453,0.008907160497276578,2.971776426546775
1.926914174000558,2.813681695790295,2.9450549450549453,-0.13137324926465022,2.5509351972609946
1.977658463998523,2.6659566800371275,2.9450549450549453,-0.27909826501781776,2.107760150001492
2.028527807997307,2.510398657836636,2.9450549450549453,-0.43465628721830907,1.641086083400018
2.0792509780003456,2.3484732710860987,2.4175824175824174,-0.06910914649631872,2.2102549780934613
2.129863027999818,2.1807760184365357,2.241758241758242,-0.06098222332170611,2.0588115717931235
2.1803958710006555,2.007912337811162,2.241758241758242,-0.23384590394707994,1.540220529917002
2.2311386069995933,1.829574710931822,2.241758241758242,-0.4121835308264199,1.005207649278982
2.2817716680001467,1.6475932050031439,1.8021978021978022,-0.15460459719465836,1.3383840106138272
2.3325533129973337,1.4617759555781182,1.4505494505494505,0.011226505028667733,1.4842289656354537
2.3832714759992086,1.273644614527493,1.5384615384615385,-0.26481692393404566,0.7440107666594016
2.4340583000011975,1.083474786641439,1.5384615384615385,-0.4549867518200996,0.17350128300123968
2.484766228000808,0.8925912949720329,0.9230769230769231,-0.030485628104890194,0.8316200387622525
2.535577121998358,0.7010869204565873,0.7472527472527473,-0.04616582679615999,0.6087552668642673
2.5863441530018463,0.51029337337649,0.7472527472527473,-0.23695937387625732,0.03637462562397531
2.637493258000177,0.3194025726132623,0.7472527472527473,-0.42785017463948494,-0.5362977766657075
2.688333928002976,0.1317721585993965,0.21978021978021978,-0.08800806118082327,-0.04424396376225004
2.7390432710017194,-0.05251527682357904,-0.04395604395604396,-0.008559232867535078,-0.0696337425586492
2.7895969329983927,-0.23265092601309478,-0.04395604395604396,-0.18869488205705082,-0.6100406901271964
2.8403387240032316,-0.40912396354640934,-0.04395604395604396,-0.3651679195903654,-1.13945980272714
2.8909919720026664,-0.5802453205101955,-0.3956043956043956,-0.18464092490579992,-0.9495271703217953
2.9419941960004508,-0.7467518279198259,-0.7472527472527473,0.0005009193329214012,-0.7457499892539831
2.9927205459971447,-0.9059156853150335,-0.6593406593406593,-0.2465750259743742,-1.3990657372637818
3.043539794998651,-1.058278940262995,-0.6593406593406593,-0.39893828092233574,-1.8561555021076666
3.094216427001811,-1.2025282757203755,-1.2747252747252746,0.07219699900489918,-1.058134277710577
3.1449125180006376,-1.3385672729619325,-1.3626373626373627,0.02407008967543023,-1.290427093611072
3.1954954670000006,-1.4655133817493842,-1.1868131868131868,-0.27870019493619735,-2.022913771621779
3.2460551580006722,-1.5831149941625355,-1.3626373626373627,-0.22047763152517286,-2.0240702572128813
3.2964936249991297,-1.690711429792644,-1.8021978021978022,0.11148637240515824,-1.4677386849823275
3.3473043990015867,-1.7888444658756648,-1.6263736263736264,-0.16247083950203844,-2.1137861448797417
3.397806048000348,-1.8757843879376686,-1.7142857142857142,-0.16149867365195436,-2.1987817352415773
3.4485387280001305,-1.9521319721880492,-1.7142857142857142,-0.23784625790233505,-2.4278244879927193
3.4990636829970754,-2.016911960933401,-1.89010989010989,-0.12680207082351114,-2.2705161025804235
3.549464149000414,-2.0700816083895544,-2.1538461538461537,0.08376454545659939,-1.9025525174763556
3.600501148997864,-2.1120503497555783,-2.1538461538461537,0.041795804090575484,-2.0284587415744273
3.6513814619975165,-2.1418275176787342,-2.1538461538461537,0.012018636167419494,-2.1177902453438953
3.7022245780026424,-2.1594302407240686,-2.1538461538461537,-0.0055840868779148956,-2.1705984144798984
3.7527522739983397,-2.1648172218834416,-2.1538461538461537,-0.010971068037287868,-2.1867593579580173
3.803029021997645,-2.1581766479759215,-2.1538461538461537,-0.004330494129767715,-2.166837636235457
3.853791834997537,-2.1393538632227895,-2.1538461538461537,0.014492290623364212,-2.110369281976061
3.9046223900004406,-2.108381914327159,-2.1538461538461537,0.04546423951899481,-2.0174534352891693
3.9554927429999225,-2.0653658105952615,-2.1538461538461537,0.08848034325089227,-1.888405124093477
4.005998583001201,-2.010935569797301,-2.1538461538461537,0.14291058404885293,-1.725114401699595
4.0568650720015285,-1.9445336201043464,-2.1538461538461537,0.20931253374180736,-1.5259085526207317
4.107290471001761,-1.867500269585857,-2.1538461538461537,0.28634588426029683,-1.2948085010652632
4.1579576279982575,-1.7791716110462352,-1.978021978021978,0.19885036697574288,-1.3814708770947495
4.208621429999766,-1.6802551719733883,-1.7142857142857142,0.03403054231232594,-1.6121940873487364
4.25896431900037,-1.5718685575957072,-1.7142857142857142,0.14241715669000699,-1.2870342442156932
4.309518200003367,-1.4533375542615397,-1.7142857142857142,0.26094816002417454,-0.9314412342131906
4.360060651997628,-1.3256036275599645,-1.7142857142857142,0.38868208672574966,-0.5482394541084652
