time_s,desired_deg,actual_deg,error_deg
7.119305917003658,0.5579419662955138,1.010989010989011,-0.4530470446934971
7.1698521349972,0.5368421500340546,1.010989010989011,-0.4741468609549564
7.220590231001552,0.5186399485387692,1.010989010989011,-0.4923490624502418
7.271005975999287,0.5035266336276187,1.010989010989011,-0.5074623773613922
7.321749053000531,0.4913232662715248,1.010989010989011,-0.5196657447174862
7.372240165001131,0.48218812491356156,1.010989010989011,-0.5288008860754494
7.422780271001102,0.4760578597642344,1.010989010989011,-0.5349311512247765
7.473081449999881,0.4729565581547037,1.010989010989011,-0.5380324528343072
7.523740969998471,0.47286123681146686,1.010989010989011,-0.5381277741775441
7.574582610002835,0.4758208891461315,1.010989010989011,-0.5351681218428794
7.625300220999634,0.4818199247951376,1.010989010989011,-0.5291690861938734
7.675826318998588,0.49081592742980273,1.010989010989011,-0.5201730835592082
7.726292890998593,0.5028008615638417,1.010989010989011,-0.5081881494251692
7.776835810000193,0.5177964069176282,1.010989010989011,-0.49319260407138277
7.8272969009994995,0.5357400786508086,1.010989010989011,-0.4752489323382023
7.878031517997442,0.5567569737460092,1.010989010989011,-0.45423203724300176
7.9286347620000015,0.5806706523945424,1.010989010989011,-0.43031835859446854
7.979010654999001,0.6073804474380395,1.010989010989011,-0.4036085635509714
8.029606604002765,0.6370959350179968,1.010989010989011,-0.3738930759710142
8.08011945799808,0.6696209073927224,1.010989010989011,-0.34136810359628855
8.130896704002225,0.70516142449112,1.010989010989011,-0.305827586497891
8.181478833997971,0.7433658259691485,1.010989010989011,-0.2676231850198625
8.232055920998391,0.784322435734035,1.010989010989011,-0.2266665752549759
8.282626483000058,0.827987759215945,1.010989010989011,-0.18300125177306592
8.333029180997983,0.8741646517953119,1.010989010989011,-0.13682435919369906
8.383246860998042,0.9227635053735987,1.010989010989011,-0.0882255056154122
8.433796229997824,0.9742467121499101,1.010989010989011,-0.03674229883910085
8.484343556003296,1.0282476595021661,1.010989010989011,0.017258648513155173
8.53502328399918,1.084865004769147,1.010989010989011,0.0738759937801361
8.585675185997388,1.1438701126805482,1.010989010989011,0.13288110169153722
8.636382320997654,1.2053018136230538,1.010989010989011,0.19431280263404282
8.686851466998633,1.2687303231569702,1.010989010989011,0.25774131216795926
8.737184260004142,1.3341944372786303,1.010989010989011,0.32320542628961935
8.78788592699857,1.402300177335733,1.010989010989011,0.39131116634672214
8.838521151003079,1.4724133738712757,1.010989010989011,0.46142436288226474
8.889103772002272,1.5444749436111955,1.010989010989011,0.5334859326221846
8.939637281000614,1.61841108875855,1.010989010989011,0.6074220777695392
8.990391514998919,1.6945513737199025,1.010989010989011,0.6835623627308915
9.040651878000062,1.7717326926731816,1.010989010989011,0.7607436816841706
9.090951231002691,1.8506718433523477,1.2747252747252746,0.575946568627073
9.14152857499721,1.9316803707194046,1.3626373626373627,0.5690430080820419
9.192342278998694,2.0146342109449837,1.5384615384615385,0.4761726724834452
9.24303162599972,2.098865627191248,1.5384615384615385,0.5604040887297093
9.293496454003616,2.184108112888761,1.7142857142857142,0.469822398603047
9.344240837999678,2.271128694652564,1.7142857142857142,0.5568429803668498
9.394855807004205,2.3591439511389494,1.89010989010989,0.4690340610290593
9.445645077001245,2.4485939893754813,2.065934065934066,0.3826599234414152
9.496314046999032,2.5388711761302476,2.065934065934066,0.47293711019618145
9.546907909003494,2.6299587097455968,2.065934065934066,0.5640246438115306
9.597525639001105,2.7219411839354244,2.065934065934066,0.6560071180013582
9.647853866001242,2.8141504027805997,2.065934065934066,0.7482163368465335
9.69824676099961,2.907137629549275,2.065934065934066,0.8412035636152089
9.748774100997252,3.000941901022853,2.32967032967033,0.671271571352523
9.799353567999788,3.095318915470279,2.5934065934065935,0.5019123220636854
9.85013039700425,3.1904472352455002,2.5934065934065935,0.5970406418389067
9.900726878004207,3.2855233626525413,2.5934065934065935,0.6921167692459478
9.951260303001618,3.380669667557635,2.5934065934065935,0.7872630741510416
10.001857854003902,3.476029444026208,2.681318681318681,0.7947107627075267
10.052515253999445,3.5714984327363797,3.032967032967033,0.5385313997693468
10.103235280999797,3.6669849650175625,3.120879120879121,0.5461058441384417
10.154065640999761,3.7624810246413745,3.2967032967032965,0.4657777279380779
10.204764542002522,3.857435607687247,3.2967032967032965,0.5607323109839504
10.254950087000907,3.951044400724645,3.2967032967032965,0.6543411040213485
10.30558225599816,4.045003863036937,3.3846153846153846,0.6603884784215528
10.356127008999465,4.138223318654913,3.6483516483516483,0.48987167030326484
10.406590978003806,4.230624089595862,3.6483516483516483,0.5822724412442137
10.456772038000054,4.321751317124602,3.6483516483516483,0.6733996687729538
10.50734790199931,4.4127411075652345,3.6483516483516483,0.7643894592135863
10.558046127000125,4.502998140933256,3.7362637362637363,0.7667344046695197
10.608632096998917,4.5920133173147315,4.087912087912088,0.5041012294026439
10.658831241998996,4.679230125526823,4.087912087912088,0.5913180376147356
10.709468293003738,4.765991378938198,4.087912087912088,0.6780792910261102
10.760067921997688,4.8513807612009305,4.087912087912088,0.7634686732888429
10.81069890800427,4.935428153895467,4.087912087912088,0.8475160659833794
10.86118553399865,5.017761942287097,4.43956043956044,0.5782015027266576
10.91168847100198,5.098566783170646,4.615384615384615,0.4831821677860306
10.962111307002488,5.177610250630529,4.7032967032967035,0.4743135473338258
11.012593917999766,5.255033057761516,4.7032967032967035,0.5517363544648122
11.06306547299755,5.330646265844129,4.7032967032967035,0.6273495625474252
11.113529428999755,5.404380027851323,4.7032967032967035,0.7010833245546193
11.163945473002968,5.476104524858889,4.7032967032967035,0.7728078215621856
11.214471603001584,5.545968666866166,4.967032967032967,0.5789356998331989
11.264932586003852,5.613657274517691,5.142857142857143,0.4708001316605479
11.315351363002264,5.679139808817375,5.142857142857143,0.5362826659602318
11.365818627004046,5.7424678131341675,5.142857142857143,0.5996106702770243
11.416325131998747,5.803560160797458,5.142857142857143,0.6607030179403148
11.466789903999597,5.862257665936262,5.142857142857143,0.719400523079119
11.517435799003579,5.918750404564211,5.142857142857143,0.7758932617070675
11.567951529999846,5.972630644948434,5.318681318681318,0.6539493262671154
11.61860578499909,6.024129762065405,5.582417582417582,0.4417121796478227
11.669420090998756,6.0731948358685495,5.670329670329671,0.40286516553887886
11.720055947997025,6.119450790393453,5.670329670329671,0.4491211200637828
11.770746193004015,6.163073044675883,5.670329670329671,0.4927433743462126
11.821450194001955,6.203976967900082,5.670329670329671,0.5336472975704112
11.87199087600311,6.241990512121157,5.670329670329671,0.5716608417914868
11.922591030001058,6.277251291905622,5.670329670329671,0.6069216215759514
11.97301786600292,6.309571116731739,5.670329670329671,0.6392414464020684
12.02362372600328,6.339142641013786,5.670329670329671,0.6688129706841153
12.07386494200182,6.365634426713619,5.670329670329671,0.6953047563839485
12.124474151001777,6.38940568298831,5.670329670329671,0.7190760126586397
12.174910007997823,6.410161500699608,5.670329670329671,0.7398318303699378
12.225404923003225,6.427986582269592,5.934065934065934,0.493920648203658
12.275837287998002,6.442820412129761,5.934065934065934,0.5087544780638265
12.32630611800414,6.454679497812466,5.934065934065934,0.5206135637465321
12.37673783700302,6.46353470280669,5.934065934065934,0.529468768740756
12.427298700997198,6.469398081604286,6.021978021978022,0.4474200596262641
